rf_PEKANMERU,wl_PEKANMERU
-1.1389070756267758,3.1777035129070277
4.152935400791467,3.310076111197471
-2.3678739348426463,3.1840833585262294
10.10405130274594,3.170784747242927
7.347306491062046,3.2381723076105113
1.6780814484693112,3.17705370914936
-4.709405614435673,3.8139487125873557
7.338067051023246,3.2629898465871805
-2.963626467995346,3.4918152724504465
-2.651580292079598,3.58182789838314
-4.909613252989948,3.466657144069671
6.849677491933108,3.267097080111503
10.900637099146845,3.1902837741374963
3.2639240001328296,3.329571861982345
-1.5808975119609388,3.386063963532447
9.643497658520939,3.5780867071151725
-0.9728273157030345,3.2775689127445213
5.493886888213456,3.7469040096998207
3.391371177323163,3.548294017553329
9.777552577480675,3.5664711341857904
-8.203882113844157,3.586932077288627
7.0900721043348325,3.3261066199541087
-3.1405846447683876,3.2786327663660044
11.422434913739563,3.3268998165130608
6.241772469878198,3.440485437750816
-1.5401014179456982,3.8484775227308265
8.699998885765673,3.205262147665023
-3.127798021025956,3.718694185137748
4.29564565429464,3.2592287466526026
-2.0224276267457757,3.4664053876399987
5.90786218084395,3.5460920938253397
2.953887766040862,3.640446321129798
13.936715858057143,3.011084479928016
1.8095223341602835,3.2227008795738215
0.327632831200026,3.4713468950986854
6.839541649818421,3.356012083292007
4.484523193538189,3.2784592585563654
7.424665268138052,3.717312170863151
4.465692560747266,3.119946959018707
8.858619760349393,3.770234320878982
2.5719456955790525,3.566717598438262
-2.3952291553840044,3.616364646792411
3.765663399919868,3.696087264180183
-7.809666349366308,3.3829033997058864
20.619205594807866,3.29619725048542
4.900686883181335,3.4111274627447123
3.403847825434059,3.740620179295539
10.406949587166311,3.5494778271913523
9.155992123112084,3.5572343949079506
5.673025467619301,3.337288360357284
2.7129704243503516,3.505178901910781
0.15496439674752766,3.3035754275321954
8.332977938465776,3.1695050483942024
1.0584876760141926,3.2066194651126856
9.753392014279964,3.6085211361646645
-2.6000137053430086,3.5115545893907543
-9.009036853909494,3.085719298958778
2.9395164499059323,3.4820919048786156
9.354494122043253,3.579681416511535
-2.774846408609301,3.393423617959022
1.117675034282729,3.223531751394271
-10.316822496056558,3.527574891805648
-0.876818939857185,3.7018442709445947
3.9278477048501377,3.1705188783407205
-3.2095137351192538,3.354507844924926
3.6748544655740267,3.394959105372428
3.3311291411519055,3.3500418773889535
-1.738166175875813,3.4285510741472236
12.136029763519765,3.894025023818015
8.085466780699791,3.4041334725618357
-4.72570383399725,3.242113593578338
2.1763551556505267,3.2105882200002664
4.407033411785961,3.372087827563285
-2.326752134319395,3.0460350261926643
-2.785741716809571,3.5923387923240657
-0.6724009064259009,3.293414321303367
-2.8262443397194152,3.308906288027763
6.909187139756979,3.3505533285140987
4.773633493669331,3.452537867307662
1.8518225320614876,3.164880945563316
2.0681316252797846,3.4129799767732614
6.540213500708343,3.510799194097518
6.841735204495491,3.5763378945589057
7.1438665442168725,3.535544658660888
-0.0862123190512648,3.644718872189521
-4.150357084348799,3.558663912773132
-3.195466578193009,3.141393507122993
11.009561813995244,3.34182186615467
13.330532464385035,3.396141150951385
5.9585279814898975,3.3491520355939857
1.8019775737077,3.196168927192687
1.6913620475213977,3.6005077718496317
5.212078293599189,3.558352556347846
7.825956832431258,3.4182082698345178
1.4984115006867798,3.2799089370965953
2.1962462042458357,3.4719494472742074
-7.553140109963716,3.4044053896665565
-1.612679169047624,3.398936176538467
-11.9054006729275,3.4516194225549692
-1.3811967428773644,3.4283445532321926
7.215230567939581,3.4773109267950053
8.981644498184325,3.307696647524833
-1.4098770963493736,3.620964052796363
5.221314639039338,3.4690857493877405
0.7462572425371037,3.5249128006696693
-0.320994433562737,3.3518827990293496
11.049144825339319,3.386687054395675
-1.8642855123616757,3.4438655009269707
7.343210273981096,3.1325052955150596
10.002806350216272,3.325325015783309
2.517236028145999,3.7217875887155527
11.076957014948132,3.5860632781982416
0.995360893663019,3.6280831651687615
-2.0677872222382576,3.5936930856704707
5.6479525135830055,3.5411682269573204
-2.550261069182307,3.2277250458002085
3.5407371388748294,3.2918555231094353
6.7736932324245585,3.4304178266525263
4.471199914813043,3.142580718874931
2.664649555832148,3.538675107479095
-4.594732682593167,3.527745249509811
1.2549595537595453,3.3883641705512995
-0.5609603473450989,3.250180257678031
8.059609861671925,3.6084043302536006
7.351425401866437,3.5385057578086845
-0.616337996791117,3.4942182989120476
-0.24076538400258873,3.270943232893943
4.009299346525222,3.6860381757020946
9.361254788562658,3.5064167673587794
13.159364023804667,3.598177197813987
4.776649180054665,3.4906503634452815
14.445469939336183,3.2099920940399165
4.60354248918593,3.4180868017673487
5.373895888589323,3.250542771816253
3.160219873208553,3.5804753690958018
-3.0346975363790993,3.278677875876426
6.157148090936245,3.502625930428504
10.030104836449029,3.36115406346321
0.11382817088160666,3.4813971176147454
2.772728155832738,3.259380959749221
4.002287759631873,3.4214648488759987
8.33709788080305,3.744723128676414
1.2116022925358267,3.5105828448534004
-2.3356676730327313,3.3269700008630747
7.056644249707461,3.41766783773899
5.91710987314582,3.3150236668586723
6.397101207263769,3.2309103064537044
-1.992130603361875,3.359091122388839
3.500731714814902,3.0780995718240733
-4.892367054708303,3.532804444909095
4.789660420082511,3.3570407817363734
3.908832685556263,3.323364642143249
3.428940894361586,3.2114180837869637
4.050280600693077,3.3448060240745536
9.151001567021014,3.6170259169340127
3.7460751062259083,3.4673957808017724
0.8650427670450882,3.6168341385126106
-2.370434973109514,3.4207155017852777
-0.55389241296798,3.4400582834482187
10.724155232682826,3.2587402282953257
10.118982741236689,3.199559448719024
-3.7425699574872855,3.4245677027702324
0.2317926274496131,3.6285540429353706
-0.19479778046370486,3.4738180898427955
2.7980605403892698,3.2394886736869806
10.280744633451105,3.492073077082633
7.27187513317913,3.319989367127418
-1.848291595000774,3.259442323803901
4.533980037644506,3.438774174451827
-0.2537784130952787,3.5159264317750925
4.450835908390582,3.6939790875911704
15.672645412757994,3.395285204291343
6.82624003328383,3.3756710095405573
10.62032113261521,3.806097893714904
7.97834776416421,3.3480503807067863
0.7995065172901378,3.5588827821016307
-0.6165060077095406,3.550735223293304
13.452962007746102,3.5304009144306177
6.583924706652762,3.3001196358203884
1.7937365285586568,3.4859877033233637
-11.516120793297889,3.0436279675960534
-11.337020896375181,3.4207168878316874
3.9163388924673206,3.5808032320737833
-11.694588360562921,3.409411537289619
0.6853651472367347,3.2689277954101557
3.4717190788127485,3.312252330064773
0.4436885328730569,3.3948541438579554
4.891458274237812,3.3939388492107385
4.532185170426965,3.1125248064994806
8.382097987085581,3.3727439315319057
6.6136436847969895,3.364533370614051
-1.6034319925121965,3.2707742612361903
7.462640119716526,3.420612052321433
-1.4500875375699254,3.420652373671531
6.7338616216555245,3.325290616631507
14.959062941372396,2.9950975686311714
0.7296799933305012,3.3836591730117793
-4.514970433898271,3.6191337155103676
-3.683065467327834,3.2549787503480907
3.4514559047296647,3.4930349932909004
5.8070159157738095,3.213250437140464
5.291275778040291,3.6500019770860663
-3.8859109933488076,3.49656915962696
7.763253043033184,3.462491570591926
-4.5948781287297615,3.5087489794492717
1.9114260493777695,3.3712094521522515
-0.12530465115560221,3.5020252683162685
3.1644906772300607,3.516599294304847
6.8331384094432,3.226439676761627
3.0752249160781506,2.9362163640856735
-3.9799096852540976,3.5723569172620766
4.1174455119296915,3.3285212388038627
11.117940847948194,3.4326494873762123
-2.906223468203098,3.3484178090095513
-0.6828444032231347,3.4245781611204142
-5.101128163933755,3.5008636354207985
1.8856631287839267,3.4098672945499415
8.624790338985623,3.4373019411563868
5.026243002712727,3.470397075295448
8.173634475097062,3.357811675548553
-6.466049896739424,3.645109485268592
-2.2942830895073714,3.453852091312408
9.832314595207574,3.6677801643609995
5.399157613143325,3.3286148599386207
2.851028980314732,3.218150867223739
1.4342871615663173,3.5484283380508415
12.707982769981028,3.7156438750028604
3.8591060956008736,3.6275283685922615
1.81518274191767,3.435690977215766
-7.114340978488327,3.270751076459884
-5.818576820567251,3.4523580592870706
9.141695077344776,3.158939720630645
16.664764456450943,3.1490162583589547
-5.568234105035663,3.619236660957336
4.416498757526279,3.269506280779838
-1.3998525308445098,3.4240615438222877
-5.14405127875507,3.4278672492504114
2.2223274816758933,3.444996262788772
3.893170148134232,3.2658338878154747
5.859452342614532,3.223394028782844
1.8369956652168187,3.3566846938133232
-1.810593065293506,3.844443623661994
4.365034550428391,3.5736193535327905
2.8953967569395904,3.3835073379278175
3.3118054356426003,3.3752260886430734
4.430037626624108,3.431161755561828
17.93062034994364,3.348686450004577
10.672500192001463,3.2719713013172145
6.231539663672448,3.412911304473876
-3.1134821497835223,3.634815822601318
6.497304311580957,3.4243967150449746
0.10445485721575097,3.6999504275321953
2.631740304362029,3.425413065075874
7.198667244426907,3.5515996122360223
15.0993132468313,3.4754185954332346
5.37290974315256,3.3018624001741403
6.702365828119219,3.6661565999984735
5.963618596270681,3.4955507935285564
-0.2909370159264654,3.390340924739837
2.970277534145862,3.502404163002967
-5.330275973305107,3.7546240361928933
2.549976623989642,3.5233944498300547
2.2509058423340322,3.3201961400508875
5.500593399256468,3.6525681790113445
-1.6578639197163285,3.447686578869819
7.706322743184866,3.3877337714433664
1.3027052137535067,3.2835592793226236
2.927993453945965,3.4177046309709542
3.913499856088311,3.4040234708786006
5.361827469617129,3.479439768075942
-1.483623445266858,3.3990358458757393
7.385967312008144,3.4523236601352685
-5.96653938163072,3.4646081894636147
10.670995185524227,3.2515334169864647
-1.5144871670287106,3.328608433723449
5.899310257472099,3.585745117545127
0.8430237950524316,3.3771379506587977
1.3712153728120031,3.7815428215265268
3.993795665167273,3.2866877120733253
-5.688914168626071,3.180529409527778
8.337681728415193,3.399550825119018
-1.4851474061608316,3.3556898905038826
12.537110379338266,3.267201663613319
9.05648942962289,3.4560869021415703
12.084184920787813,3.682437857151031
13.106857968494298,3.3504273242950435
5.606748964078725,3.5551811561584468
11.445651624351742,3.3257390656471246
4.593206013925374,3.5016781266927715
6.281662362255157,3.4816484960317604
3.605349521990866,3.573771818637847
4.133468827977777,3.2702793166637414
2.3182058843784037,3.693914195418357
9.438555799797179,3.187003506302833
8.446686902828516,3.3157127839326854
-2.9011008759029213,3.857208607077598
2.7240588870830837,3.18935109090805
6.623345767334104,3.587342599034309
1.58273776662536,3.1588608419895166
7.782803685776891,3.5306259579658503
18.32772131189704,3.2866541949510566
1.9450085049960766,3.1397810311317436
-3.4228352512232965,3.294709392666816
0.11436964505701327,3.231459810853004
-2.7573382009752097,3.599327616333961
-2.185990962199867,3.3964540194272987
4.964257675968112,3.2478055821657175
2.153711074730382,3.1042559056282037
4.231691389158368,3.341125566840171
4.012255977652967,3.730004827857017
7.802470891736449,3.099393780827522
0.9867473362013699,3.4354515691995613
-3.633249649778009,3.4452645257711403
0.8500894084805624,3.5643318345546717
3.336248896736652,3.304871506929397
-1.6546719701495023,3.1442413284778588
7.554462019354106,3.3192141891717903
1.696791649796069,3.456727255582809
7.073048201389612,3.64354942703247
-3.4517782587558035,3.5184515563249583
3.478839234542102,3.624163425922393
6.7053154964,3.374021992325782
-3.715314795635641,3.5739202516078943
-2.7259112622588875,3.416070608258247
8.592265591397883,3.5402210532426825
0.009025747525447514,3.3704013870954506
3.3115815930068497,3.5687544566392893
-8.279849353060127,3.621578071355819
0.8786406914005057,3.6918434420824044
3.6597742284648125,3.4051473025083534
-1.7633929572533817,3.249362238287925
4.771329049207271,3.5234854248762124
5.831125418096781,3.6407967388629907
-1.0762745264684783,3.6278345588445657
0.7798745768610389,3.153785140037536
-4.796993587352336,3.1105558645725244
9.064408507570626,3.6160365318059915
2.286502236966044,3.6544731107950206
8.491924777440728,3.7206400682926173
-2.751039403304458,3.3871051363945
3.6621390176005666,3.4969833354949946
1.7366986914072189,3.441075137495994
11.822836780920627,3.1649677624702446
-3.8875454572029415,3.381813463211059
2.9564774293452505,3.658398142218589
-4.176315609365703,3.553638360500335
9.701922649517657,3.3485344889163966
6.403607600927354,3.354299433946609
0.08361359759874178,3.7547361799478525
8.875908251479268,3.6749738712310784
13.58689004816115,3.3746977529525752
9.208861277997494,3.468936560392379
-1.0684359080856667,3.7577316782474512
-2.383173114806414,3.447254636406898
2.4218107262626294,3.4006028343439096
10.098038497567178,3.344032862186431
-2.42570037888363,3.3427432090044014
5.5578099494799975,3.6098837457895274
4.000871207099409,3.4578623015880576
9.519845748692752,3.450729076743125
-2.387935186363757,3.3954784947633736
2.535934624727816,3.3596222301721568
8.839102126657965,3.6266625936031334
8.678633776679636,3.391518434166908
-8.725529324635865,3.3445891708135598
